,id,full_name,first_name,last_name,is_active
0,76001,Alaa Abdelnaby,Alaa,Abdelnaby,False
1,76002,Zaid Abdul-Aziz,Zaid,Abdul-Aziz,False
2,76003,Kareem Abdul-Jabbar,Kareem,Abdul-Jabbar,False
3,51,Mahmoud Abdul-Rauf,Mahmoud,Abdul-Rauf,False
4,1505,Tariq Abdul-Wahad,Tariq,Abdul-Wahad,False
5,949,Shareef Abdur-Rahim,Shareef,Abdur-Rahim,False
6,76005,Tom Abernethy,Tom,Abernethy,False
7,76006,Forest Able,Forest,Able,False
8,76007,John Abramovic,John,Abramovic,False
9,203518,Alex Abrines,Alex,Abrines,False
10,1630173,Precious Achiuwa,Precious,Achiuwa,True
11,101165,Alex Acker,Alex,Acker,False
12,76008,Donald Ackerman,Donald,Ackerman,False
13,76009,Mark Acres,Mark,Acres,False
14,76010,Charles Acton,Charles,Acton,False
15,203112,Quincy Acy,Quincy,Acy,False
16,76011,Alvan Adams,Alvan,Adams,False
17,76012,Don Adams,Don,Adams,False
18,200801,Hassan Adams,Hassan,Adams,False
19,1629121,Jaylen Adams,Jaylen,Adams,False
20,203919,Jordan Adams,Jordan,Adams,False
21,149,Michael Adams,Michael,Adams,False
22,203500,Steven Adams,Steven,Adams,True
23,912,Rafael Addison,Rafael,Addison,False
24,1628389,Bam Adebayo,Bam,Adebayo,True
25,1629061,Deng Adel,Deng,Adel,False
26,76015,Rick Adelman,Rick,Adelman,False
27,202399,Jeff Adrien,Jeff,Adrien,False
28,201167,Arron Afflalo,Arron,Afflalo,False
29,1630534,Ochai Agbaji,Ochai,Agbaji,True
30,200772,Maurice Ager,Maurice,Ager,False
31,76016,Mark Aguirre,Mark,Aguirre,False
32,201336,Blake Ahearn,Blake,Ahearn,False
33,76017,Danny Ainge,Danny,Ainge,False
34,201582,Alexis Ajinca,Alexis,Ajinca,False
35,76018,Henry Akin,Henry,Akin,False
36,203006,Josh Akognon,Josh,Akognon,False
37,1629152,DeVaughn Akoon-Purcell,DeVaughn,Akoon-Purcell,False
38,202374,Solomon Alabi,Solomon,Alabi,False
39,76019,Mark Alarie,Mark,Alarie,False
40,76020,Gary Alcorn,Gary,Alcorn,False
41,1630583,Santi Aldama,Santi,Aldama,True
42,203128,Furkan Aldemir,Furkan,Aldemir,False
43,202332,Cole Aldrich,Cole,Aldrich,False
44,200746,LaMarcus Aldridge,LaMarcus,Aldridge,False
45,76021,Chuck Aleksinas,Chuck,Aleksinas,False
46,1626146,Cliff Alexander,Cliff,Alexander,False
47,724,Cory Alexander,Cory,Alexander,False
48,2042,Courtney Alexander,Courtney,Alexander,False
49,76022,Gary Alexander,Gary,Alexander,False
50,201570,Joe Alexander,Joe,Alexander,False
51,1629734,Kyle Alexander,Kyle,Alexander,False
52,1641725,Trey Alexander,Trey,Alexander,True
53,1630234,Ty-Shon Alexander,Ty-Shon,Alexander,False
54,2349,Victor Alexander,Victor,Alexander,False
55,1629638,Nickeil Alexander-Walker,Nickeil,Alexander-Walker,True
56,76024,Steve Alford,Steve,Alford,False
57,1628959,Rawle Alkins,Rawle,Alkins,False
58,76028,Bob Allen,Bob,Allen,False
59,1628960,Grayson Allen,Grayson,Allen,True
60,1628386,Jarrett Allen,Jarrett,Allen,True
61,706,Jerome Allen,Jerome,Allen,False
62,1628443,Kadeem Allen,Kadeem,Allen,False
63,202730,Lavoy Allen,Lavoy,Allen,False
64,76027,Lucius Allen,Lucius,Allen,False
65,2124,Malik Allen,Malik,Allen,False
66,76025,Randy Allen,Randy,Allen,False
67,951,Ray Allen,Ray,Allen,False
68,1641851,Timmy Allen,Timmy,Allen,False
69,2754,Tony Allen,Tony,Allen,False
70,76029,Odis Allison,Odis,Allison,False
71,200984,Lance Allred,Lance,Allred,False
72,76030,Darrell Allums,Darrell,Allums,False
73,201165,Morris Almond,Morris,Almond,False
74,308,Derrick Alston,Derrick,Alston,False
75,1747,Rafer Alston,Rafer,Alston,False
76,1824,Peter Aluma,Peter,Aluma,False
77,1630631,Jose Alvarado,Jose,Alvarado,True
78,680,John Amaechi,John,Amaechi,False
79,732,Ashraf Amaya,Ashraf,Amaya,False
80,202329,Al-Farouq Aminu,Al-Farouq,Aminu,False
81,200811,Lou Amundson,Lou,Amundson,False
82,76034,Bob Anderegg,Bob,Anderegg,False
83,2365,Chris Andersen,Chris,Andersen,False
84,2431,David Andersen,David,Andersen,False
85,101187,Alan Anderson,Alan,Anderson,False
86,202079,Antonio Anderson,Antonio,Anderson,False
87,76035,Cliff Anderson,Cliff,Anderson,False
88,76036,Daniel Anderson,Daniel,Anderson,False
89,1507,Derek Anderson,Derek,Anderson,False
90,76037,Dwight Anderson,Dwight,Anderson,False
91,944,Eric Anderson,Eric,Anderson,False
92,246,Greg Anderson,Greg,Anderson,False
93,202341,James Anderson,James,Anderson,False
94,76040,Jerome Anderson,Jerome,Anderson,False
95,1626147,Justin Anderson,Justin,Anderson,False
96,72,Kenny Anderson,Kenny,Anderson,False
97,76041,Kim Anderson,Kim,Anderson,False
98,203937,Kyle Anderson,Kyle,Anderson,True
99,76042,Michael Anderson,Michael,Anderson,False
100,76043,Mitchell Anderson,Mitchell,Anderson,False
101,98,Nick Anderson,Nick,Anderson,False
102,76045,Richard Anderson,Richard,Anderson,False
103,76046,Ron Anderson,Ron,Anderson,False
104,201583,Ryan Anderson,Ryan,Anderson,False
105,1000,Shandon Anderson,Shandon,Anderson,False
106,335,Willie Anderson,Willie,Anderson,False
107,76048,Wally Anderzunas,Wally,Anderzunas,False
108,101149,Martynas Andriuskevicius,Martynas,Andriuskevicius,False
109,76049,Don Anielak,Don,Anielak,False
110,1628387,Ike Anigbogu,Ike,Anigbogu,False
111,76050,Michael Ansley,Michael,Ansley,False
112,1512,Chris Anstey,Chris,Anstey,False
113,1630828,Alex Antetokounmpo,Alex,Antetokounmpo,True
114,203507,Giannis Antetokounmpo,Giannis,Antetokounmpo,True
115,1628961,Kostas Antetokounmpo,Kostas,Antetokounmpo,False
116,203648,Thanasis Antetokounmpo,Thanasis,Antetokounmpo,True
117,2546,Carmelo Anthony,Carmelo,Anthony,False
118,1630175,Cole Anthony,Cole,Anthony,True
119,21,Greg Anthony,Greg,Anthony,False
120,201202,Joel Anthony,Joel,Anthony,False
121,203544,Pero Antic,Pero,Antic,False
122,1628384,OG Anunoby,OG,Anunoby,True
123,203951,Keith Appling,Keith,Appling,False
124,2737,Rafael Araujo,Rafael,Araujo,False
125,76053,Stacey Arceneaux,Stacey,Arceneaux,False
126,76054,Nate Archibald,Nate,Archibald,False
127,2425,Robert Archibald,Robert,Archibald,False
128,1627853,Ryan Arcidiacono,Ryan,Arcidiacono,False
129,76055,Jim Ard,Jim,Ard,False
130,2240,Gilbert Arenas,Gilbert,Arenas,False
131,2772,Trevor Ariza,Trevor,Ariza,False
132,76056,Paul Arizin,Paul,Arizin,False
133,76057,Joe Arlauckas,Joe,Arlauckas,False
134,769,B.J. Armstrong,B.J.,Armstrong,False
135,76061,Bob Armstrong,Bob,Armstrong,False
136,2220,Brandon Armstrong,Brandon,Armstrong,False
137,353,Darrell Armstrong,Darrell,Armstrong,False
138,200756,Hilton Armstrong,Hilton,Armstrong,False
139,76060,Paul Armstrong,Paul,Armstrong,False
140,1642379,Taran Armstrong,Taran,Armstrong,False
141,76059,Tate Armstrong,Tate,Armstrong,False
142,76062,Jesse Arnelle,Jesse,Arnelle,False
143,76063,Jay Arnette,Jay,Arnette,False
144,76064,Bob Arnzen,Bob,Arnzen,False
145,2306,Carlos Arroyo,Carlos,Arroyo,False
146,201589,Darrell Arthur,Darrell,Arthur,False
147,76065,John Arthurs,John,Arthurs,False
148,1628503,Jamel Artis,Jamel,Artis,False
149,201600,Omer Asik,Omer,Asik,False
150,355,Vincent Askew,Vincent,Askew,False
151,173,Keith Askins,Keith,Askins,False
152,76068,Don Asmonga,Don,Asmonga,False
153,76069,Richard Atha,Richard,Atha,False
154,1088,Chucky Atkins,Chucky,Atkins,False
155,76070,Alvin Attles,Alvin,Attles,False
156,76071,Chet Aubuchon,Chet,Aubuchon,False
157,278,Stacey Augmon,Stacey,Augmon,False
158,201571,D.J. Augustin,D.J.,Augustin,False
159,200788,James Augustine,James,Augustine,False
160,1134,Ike Austin,Ike,Austin,False
161,76073,John Austin,John,Austin,False
162,76074,Ken Austin,Ken,Austin,False
163,1630166,Deni Avdija,Deni,Avdija,True
164,138,Anthony Avent,Anthony,Avent,False
165,76076,William Averitt,William,Averitt,False
166,1895,William Avery,William,Avery,False
167,76078,Dennis Awtrey,Dennis,Awtrey,False
168,1630555,Joel Ayayi,Joel,Ayayi,False
169,202970,Gustavo Ayon,Gustavo,Ayon,False
170,201965,Jeff Ayres,Jeff,Ayres,False
171,1629028,Deandre Ayton,Deandre,Ayton,True
172,101235,Kelenna Azubuike,Kelenna,Azubuike,False
173,1628962,Udoka Azubuike,Udoka,Azubuike,False
174,203569,Chris Babb,Chris,Babb,False
175,202337,Luke Babbitt,Luke,Babbitt,False
176,76079,Milos Babic,Milos,Babic,False
177,76080,Johnny Bach,Johnny,Bach,False
178,1628407,Dwayne Bacon,Dwayne,Bacon,False
179,1630641,Ibou Badji,Ibou,Badji,False
180,76081,Jim Baechtold,Jim,Baechtold,False
181,2053,Dalibor Bagaric,Dalibor,Bagaric,False
182,76082,John Bagley,John,Bagley,False
183,1630542,Marcus Bagley,Marcus,Bagley,False
184,1628963,Marvin Bagley III,Marvin,Bagley III,True
185,1642846,Ace Bailey,Ace,Bailey,True
186,1641735,Amari Bailey,Amari,Bailey,False
187,76084,Carl Bailey,Carl,Bailey,False
188,76083,Gus Bailey,Gus,Bailey,False
189,76085,James Bailey,James,Bailey,False
190,1847,Thurl Bailey,Thurl,Bailey,False
191,1753,Toby Bailey,Toby,Bailey,False
192,203946,Cameron Bairstow,Cameron,Bairstow,False
193,1858,Mark Baker,Mark,Baker,False
194,2486,Maurice Baker,Maurice,Baker,False
195,76089,Norm Baker,Norm,Baker,False
196,1627758,Ron Baker,Ron,Baker,False
197,452,Vin Baker,Vin,Baker,False
198,1627735,Wade Baldwin IV,Wade,Baldwin IV,False
199,1631116,Patrick Baldwin Jr.,Patrick,Baldwin Jr.,False
200,200764,Renaldo Balkman,Renaldo,Balkman,False
201,76090,Cedric Ball,Cedric,Ball,False
202,1630163,LaMelo Ball,LaMelo,Ball,True
203,1628366,Lonzo Ball,Lonzo,Ball,True
204,76091,Greg Ballard,Greg,Ballard,False
205,76092,Herschel Baltimore,Herschel,Baltimore,False
206,1628964,Mo Bamba,Mo,Bamba,False
207,1631094,Paolo Banchero,Paolo,Banchero,True
208,1630217,Desmond Bane,Desmond,Bane,True
209,76093,Gene Banks,Gene,Banks,False
210,2556,Marcus Banks,Marcus,Banks,False
211,76094,Ken Bannister,Ken,Bannister,False
212,76095,Mike Bantom,Mike,Bantom,False
213,1630625,Dalano Banton,Dalano,Banton,False
214,1627760,Cat Barber,Cat,Barber,False
215,76096,John Barber,John,Barber,False
216,2571,Leandro Barbosa,Leandro,Barbosa,False
217,76097,Stephen Bardo,Stephen,Bardo,False
218,200826,J.J. Barea,J.J.,Barea,False
219,200745,Andrea Bargnani,Andrea,Bargnani,False
220,76098,Cliff Barker,Cliff,Barker,False
221,76099,Tom Barker,Tom,Barker,False
222,787,Charles Barkley,Charles,Barkley,False
223,2057,Erick Barkley,Erick,Barkley,False
224,76102,Don Barksdale,Don,Barksdale,False
225,1631230,Dominick Barlow,Dominick,Barlow,True
226,203084,Harrison Barnes,Harrison,Barnes,True
227,76103,Harry Barnes,Harry,Barnes,False
228,76105,Jim Barnes,Jim,Barnes,False
229,76104,Marvin Barnes,Marvin,Barnes,False
230,2440,Matt Barnes,Matt,Barnes,False
231,1630567,Scottie Barnes,Scottie,Barnes,True
232,76107,Dick Barnett,Dick,Barnett,False
233,76106,Jim Barnett,Jim,Barnett,False
234,76108,John Barnhill,John,Barnhill,False
235,76109,Norton Barnhill,Norton,Barnhill,False
236,1642964,Brooks Barnhizer,Brooks,Barnhizer,True
237,76110,Leo Barnhorst,Leo,Barnhorst,False
238,76111,John Barr,John,Barr,False
239,76112,Mike Barr,Mike,Barr,False
240,76113,Thomas Barr,Thomas,Barr,False
241,2857,Andre Barrett,Andre,Barrett,False
242,76114,Ernie Barrett,Ernie,Barrett,False
243,1629628,RJ Barrett,RJ,Barrett,True
244,2853,Earl Barron,Earl,Barron,False
245,344,Dana Barros,Dana,Barros,False
246,699,Brent Barry,Brent,Barry,False
247,1003,Drew Barry,Drew,Barry,False
248,468,Jon Barry,Jon,Barry,False
249,600013,Rick Barry,Rick,Barry,False
250,76117,Ed Bartels,Ed,Bartels,False
251,76118,Vic Bartolome,Vic,Bartolome,False
252,203115,Will Barton,Will,Barton,False
253,101188,Eddie Basden,Eddie,Basden,False
254,76119,Jerry Baskerville,Jerry,Baskerville,False
255,101138,Brandon Bass,Brandon,Bass,False
256,1628238,Paris Bass,Paris,Bass,False
257,76120,Tim Bassett,Tim,Bassett,False
258,1629646,Charles Bassey,Charles,Bassey,True
259,1766,Maceo Baston,Maceo,Baston,False
260,2370,Mengke Bateer,Mengke,Bateer,False
261,76121,Billyray Bates,Billyray,Bates,False
262,1641734,Emoni Bates,Emoni,Bates,False
263,1642926,Tamar Bates,Tamar,Bates,True
264,1628966,Keita Bates-Diop,Keita,Bates-Diop,False
265,101212,Esteban Batista,Esteban,Batista,False
266,2471,Mike Batiste,Mike,Batiste,False
267,1499,Tony Battie,Tony,Battie,False
268,2203,Shane Battier,Shane,Battier,False
269,1642419,Jamison Battle,Jamison,Battle,True
270,174,John Battle,John,Battle,False
271,76123,Kenny Battle,Kenny,Battle,False
272,76124,Dave Batton,Dave,Batton,False
273,201587,Nicolas Batum,Nicolas,Batum,True
274,1641878,Damion Baugh,Damion,Baugh,False
275,76125,Johnny Baum,Johnny,Baum,False
276,76126,Frankie Baumholtz,Frankie,Baumholtz,False
277,2437,Lonny Baxter,Lonny,Baxter,False
278,201573,Jerryd Bayless,Jerryd,Bayless,False
279,76127,Elgin Baylor,Elgin,Baylor,False
280,203382,Aron Baynes,Aron,Baynes,False
281,76128,Sergei Bazarevich,Sergei,Bazarevich,False
282,203145,Kent Bazemore,Kent,Bazemore,False
283,1629647,Darius Bazley,Darius,Bazley,False
284,76129,Ed Beach,Ed,Beach,False
285,203078,Bradley Beal,Bradley,Beal,True
286,76130,Butch Beard,Butch,Beard,False
287,76131,Ralph Beard,Ralph,Beard,False
288,2602,Jerome Beasley,Jerome,Beasley,False
289,1627736,Malik Beasley,Malik,Beasley,False
290,201563,Michael Beasley,Michael,Beasley,False
291,76133,Zelmo Beaty,Zelmo,Beaty,False
292,201958,Rodrigue Beaubois,Rodrigue,Beaubois,False
293,1630699,MarJon Beauchamp,MarJon,Beauchamp,False
294,76134,Byron Beck,Byron,Beck,False
295,1133,Corey Beck,Corey,Beck,False
296,76136,Ernie Beck,Ernie,Beck,False
297,76137,Moe Becker,Moe,Becker,False
298,76138,William Bedford,William,Bedford,False
299,1641736,Reece Beekman,Reece,Beekman,False
300,76139,Hank Beenders,Hank,Beenders,False
301,76140,Ron Behagen,Ron,Behagen,False
302,76141,Elmer Behnke,Elmer,Behnke,False
303,201158,Marco Belinelli,Marco,Belinelli,False
304,2294,Charlie Bell,Charlie,Bell,False
305,76142,Dennis Bell,Dennis,Bell,False
306,1628395,Jordan Bell,Jordan,Bell,False
307,1952,Raja Bell,Raja,Bell,False
308,2559,Troy Bell,Troy,Bell,False
309,76143,William Bell,William,Bell,False
310,76144,Walt Bellamy,Walt,Bellamy,False
311,1627761,DeAndre' Bembry,DeAndre',Bembry,False
312,76145,Irv Bemoras,Irv,Bemoras,False
313,76146,Leon Benbow,Leon,Benbow,False
314,1627733,Dragan Bender,Dragan,Bender,False
315,1886,Jonathan Bender,Jonathan,Bender,False
316,203968,Jerrelle Benimon,Jerrelle,Benimon,False
317,104,Benoit Benjamin,Benoit,Benjamin,False
318,1736,Corey Benjamin,Corey,Benjamin,False
319,203461,Anthony Bennett,Anthony,Bennett,False
320,1120,Elmer Bennett,Elmer,Bennett,False
321,712,Mario Bennett,Mario,Bennett,False
322,76151,Mel Bennett,Mel,Bennett,False
323,76148,Tony Bennett,Tony,Bennett,False
324,76152,Winston Bennett,Winston,Bennett,False
325,128,David Benoit,David,Benoit,False
326,202728,Keith Benson,Keith,Benson,False
327,76154,Kent Benson,Kent,Benson,False
328,1627791,Ben Bentil,Ben,Bentil,False
329,76155,Gene Berce,Gene,Berce,False
330,76156,Gary Bergen,Gary,Bergen,False
331,1642866,Joan Beringer,Joan,Beringer,True
332,1631262,Jules Bernard,Jules,Bernard,False
333,76157,Ricky Berry,Ricky,Berry,False
334,76158,Walter Berry,Walter,Berry,False
335,1629541,Dairis Bertans,Dairis,Bertans,False
336,202722,Davis Bertans,Davis,Bertans,False
337,76159,Del Beshore,Del,Beshore,False
338,696,Travis Best,Travis,Best,False
339,201976,Patrick Beverley,Patrick,Beverley,False
340,1630180,Saddiq Bey,Saddiq,Bey,True
341,1630189,Tyler Bey,Tyler,Bey,False
342,204021,Sim Bhullar,Sim,Bhullar,False
343,76160,Al Bianchi,Al,Bianchi,False
344,76161,Hank Biasatti,Hank,Biasatti,False
345,76162,Henry Bibby,Henry,Bibby,False
346,1710,Mike Bibby,Mike,Bibby,False
347,76163,Ed Biedenbach,Ed,Biedenbach,False
348,2740,Andris Biedrins,Andris,Biedrins,False
349,76164,Don Bielke,Don,Bielke,False
350,76165,Bob Bigelow,Bob,Bigelow,False
351,1497,Chauncey Billups,Chauncey,Billups,False
352,76166,Dave Bing,Dave,Bing,False
353,76167,Joe Binion,Joe,Binion,False
354,203920,Khem Birch,Khem,Birch,False
355,1628444,Jabari Bird,Jabari,Bird,False
356,76168,Jerry Bird,Jerry,Bird,False
357,1449,Larry Bird,Larry,Bird,False
358,76170,Otis Birdsong,Otis,Birdsong,False
359,76171,Gale Bishop,Gale,Bishop,False
360,1629048,Goga Bitadze,Goga,Bitadze,True
361,1641931,Onuralp Bitim,Onuralp,Bitim,False
362,202687,Bismack Biyombo,Bismack,Biyombo,True
363,202357,Nemanja Bjelica,Nemanja,Bjelica,False
364,76172,Uwe Blab,Uwe,Blab,False
365,1641710,Anthony Black,Anthony,Black,True
366,76173,Charlie Black,Charlie,Black,False
367,1641778,Leaky Black,Leaky,Black,False
368,76174,Norman Black,Norman,Black,False
369,204028,Tarik Black,Tarik,Black,False
370,76175,Tom Black,Tom,Black,False
371,76176,Rolando Blackman,Rolando,Blackman,False
372,76180,Alex Blackwell,Alex,Blackwell,False
373,76177,Cory Blackwell,Cory,Blackwell,False
374,1806,James Blackwell,James,Blackwell,False
375,76179,Nate Blackwell,Nate,Blackwell,False
376,201971,DeJuan Blair,DeJuan,Blair,False
377,2581,Steve Blake,Steve,Blake,False
378,202392,Marqus Blakely,Marqus,Blakely,False
379,1628469,Antonio Blakeney,Antonio,Blakeney,False
380,200807,Will Blalock,Will,Blalock,False
381,76182,George Blaney,George,Blaney,False
382,76183,Lance Blanks,Lance,Blanks,False
383,76184,Ricky Blanton,Ricky,Blanton,False
384,101154,Andray Blatche,Andray,Blatche,False
385,302,Mookie Blaylock,Mookie,Blaylock,False
386,202339,Eric Bledsoe,Eric,Bledsoe,False
387,1629833,Keljin Blevins,Keljin,Blevins,False
388,76186,Leon Blevins,Leon,Blevins,False
389,76187,John Block,John,Block,False
390,76188,Mike Bloom,Mike,Bloom,False
391,1628417,Jaron Blossomgame,Jaron,Blossomgame,False
392,916,Corie Blount,Corie,Blount,False
393,1548,Mark Blount,Mark,Blount,False
394,203505,Vander Blue,Vander,Blue,False
395,1629129,Trevon Bluiett,Trevon,Bluiett,False
396,76189,Ray Blume,Ray,Blume,False
397,76190,Nelson Bobb,Nelson,Bobb,False
398,2800,Tony Bobbitt,Tony,Bobbitt,False
399,76191,Arlen Bockhorn,Arlen,Bockhorn,False
400,1631205,Buddy Boeheim,Buddy,Boeheim,False
401,76192,Tom Boerwinkle,Tom,Boerwinkle,False
402,2586,Keith Bogans,Keith,Bogans,False
403,202711,Bojan Bogdanovic,Bojan,Bogdanovic,False
404,203992,Bogdan Bogdanović,Bogdan,Bogdanović,True
405,177,Muggsy Bogues,Muggsy,Bogues,False
406,101106,Andrew Bogut,Andrew,Bogut,False
407,1564,Etdrick Bohannon,Etdrick,Bohannon,False
408,1629626,Bol Bol,Bol,Bol,False
409,76195,Manute Bol,Manute,Bol,False
410,1628413,Jonah Bolden,Jonah,Bolden,False
411,1629716,Marques Bolden,Marques,Bolden,False
412,76196,Bill Bolger,Bill,Bolger,False
413,1630195,Leandro Bolmaro,Leandro,Bolmaro,False
414,1627762,Joel Bolomboy,Joel,Bolomboy,False
415,76197,Doug Bolstorff,Doug,Bolstorff,False
416,76203,George H. Bon Salle,George H.,Bon Salle,False
417,1641737,Adem Bona,Adem,Bona,True
418,76198,Phil Bond,Phil,Bond,False
419,1603,Walter Bond,Walter,Bond,False
420,1629648,Jordan Bone,Jordan,Bone,False
421,1121,Dexter Boney,Dexter,Boney,False
422,1629067,Isaac Bonga,Isaac,Bonga,False
423,76201,Ron Bonham,Ron,Bonham,False
424,41,Anthony Bonner,Anthony,Bonner,False
425,2588,Matt Bonner,Matt,Bonner,False
426,1626164,Devin Booker,Devin,Booker,True
427,511,Melvin Booker,Melvin,Booker,False
428,202344,Trevor Booker,Trevor,Booker,False
429,200767,Josh Boone,Josh,Boone,False
430,76204,Ron Boone,Ron,Boone,False
431,1916,Calvin Booth,Calvin,Booth,False
432,1522,Keith Booth,Keith,Booth,False
433,76206,Bob Boozer,Bob,Boozer,False
434,2430,Carlos Boozer,Carlos,Boozer,False
435,2414,Curtis Borchardt,Curtis,Borchardt,False
436,76207,Jake Bornheimer,Jake,Bornheimer,False
437,1953,Lazaro Borrell,Lazaro,Borrell,False
438,76209,Costic Borsavage,Costic,Borsavage,False
439,76210,Vince Boryla,Vince,Boryla,False
440,2547,Chris Bosh,Chris,Bosh,False
441,76211,Jim Bostic,Jim,Bostic,False
442,1630527,Brandon Boston,Brandon,Boston,False
443,76212,Lawrence Boston,Lawrence,Boston,False
444,76213,Tom Boswell,Tom,Boswell,False
445,1628449,Chris Boucher,Chris,Boucher,True
446,1630547,James Bouknight,James,Bouknight,False
447,2257,Ruben Boumtje-Boumtje,Ruben,Boumtje-Boumtje,False
448,1631123,Jamaree Bouyea,Jamaree,Bouyea,False
449,76214,Don Boven,Don,Boven,False
450,1898,Cal Bowdler,Cal,Bowdler,False
451,1477,Bruce Bowen,Bruce,Bowen,False
452,1763,Ryan Bowen,Ryan,Bowen,False
453,1628968,Brian Bowen II,Brian,Bowen II,False
454,194,Anthony Bowie,Anthony,Bowie,False
455,76217,Sam Bowie,Sam,Bowie,False
456,1085,Ira Bowman,Ira,Bowman,False
457,1629065,Ky Bowman,Ky,Bowman,False
458,76219,Nate Bowman,Nate,Bowman,False
459,671,Donnie Boyce,Donnie,Boyce,False
460,76221,Dennis Boyd,Dennis,Boyd,False
461,76222,Fred Boyd,Fred,Boyd,False
462,76223,Ken Boyd,Ken,Boyd,False
463,1863,Earl Boykins,Earl,Boykins,False
464,76224,Harry Boykoff,Harry,Boykoff,False
465,76225,Winford Boynes,Winford,Boynes,False
466,200841,Cedric Bozeman,Cedric,Bozeman,False
467,76226,Steve Bracey,Steve,Bracey,False
468,202342,Craig Brackins,Craig,Brackins,False
469,76227,Gary Bradds,Gary,Bradds,False
470,76228,Alex Bradley,Alex,Bradley,False
471,76229,Alonzo Bradley,Alonzo,Bradley,False
472,202340,Avery Bradley,Avery,Bradley,False
473,76233,Bill Bradley,Bill,Bradley,False
474,76230,Charles Bradley,Charles,Bradley,False
475,76231,Dudley Bradley,Dudley,Bradley,False
476,76232,Joe Bradley,Joe,Bradley,False
477,2214,Michael Bradley,Michael,Bradley,False
478,762,Shawn Bradley,Shawn,Bradley,False
479,1628396,Tony Bradley,Tony,Bradley,True
480,1361,Mark Bradtke,Mark,Bradtke,False
481,66,Marques Bragg,Marques,Bragg,False
482,1765,Torraye Braggs,Torraye,Braggs,False
483,1920,A.J. Bramlett,A.J.,Bramlett,False
484,76237,Adrian Branch,Adrian,Branch,False
485,1882,Elton Brand,Elton,Brand,False
486,210,Terrell Brandon,Terrell,Brandon,False
487,1631103,Malaki Branham,Malaki,Branham,True
488,76238,Bob Brannum,Bob,Brannum,False
489,76239,Brad Branson,Brad,Branson,False
490,76240,Jesse Branson,Jesse,Branson,False
491,1629714,Jarrell Brantley,Jarrell,Brantley,False
492,76241,Jim Brasco,Jim,Brasco,False
493,76242,Mike Bratz,Mike,Bratz,False
494,76243,Carl Braun,Carl,Braun,False
495,1631128,Christian Braun,Christian,Braun,True
496,1629649,Ignas Brazdeikis,Ignas,Brazdeikis,False
497,1642886,Koby Brea,Koby,Brea,True
498,160,Tim Breaux,Tim,Breaux,False
499,2452,J.R. Bremer,J.R.,Bremer,False
500,76245,Pete Brennan,Pete,Brennan,False
501,76246,Tom Brennan,Tom,Brennan,False
502,76247,Randy Breuer,Randy,Breuer,False
503,201147,Corey Brewer,Corey,Brewer,False
504,2249,Jamison Brewer,Jamison,Brewer,False
505,76248,Jim Brewer,Jim,Brewer,False
506,76249,Ron Brewer,Ron,Brewer,False
507,200758,Ronnie Brewer,Ronnie,Brewer,False
508,2056,Primoz Brezec,Primoz,Brezec,False
509,76250,Frank Brian,Frank,Brian,False
510,783,Frank Brickowski,Frank,Brickowski,False
511,76252,Junior Bridgeman,Junior,Bridgeman,False
512,76253,Bill Bridges,Bill,Bridges,False
513,1641779,Jalen Bridges,Jalen,Bridges,False
514,1628969,Mikal Bridges,Mikal,Bridges,True
515,1628970,Miles Bridges,Miles,Bridges,True
516,76254,Al Brightman,Al,Brightman,False
517,1628578,Amida Brimah,Amida,Brimah,False
518,76255,Audley Brindley,Audley,Brindley,False
519,1628515,Isaiah Briscoe,Isaiah,Briscoe,False
520,76256,John Brisker,John,Brisker,False
521,1629052,Oshae Brissett,Oshae,Brissett,False
522,76257,Allan Bristow,Allan,Bristow,False
523,76258,Tyrone Britt,Tyrone,Britt,False
524,76259,Wayman Britt,Wayman,Britt,False
525,76260,Mike Brittain,Mike,Brittain,False
526,76261,David Britton,David,Britton,False
527,1631167,Izaiah Brockington,Izaiah,Brockington,False
528,201972,Jon Brockman,Jon,Brockman,False
529,1629151,Ryan Broekhoff,Ryan,Broekhoff,False
530,76262,Jim Brogan,Jim,Brogan,False
531,1627763,Malcolm Brogdon,Malcolm,Brogdon,False
532,76263,Gary Brokaw,Gary,Brokaw,False
533,76264,Price Brookfield,Price,Brookfield,False
534,201166,Aaron Brooks,Aaron,Brooks,False
535,1629717,Armoni Brooks,Armoni,Brooks,False
536,1628415,Dillon Brooks,Dillon,Brooks,True
537,76265,Kevin Brooks,Kevin,Brooks,False
538,202705,MarShon Brooks,MarShon,Brooks,False
539,76266,Michael Brooks,Michael,Brooks,False
540,418,Scott Brooks,Scott,Brooks,False
541,1631232,Keion Brooks Jr.,Keion,Brooks Jr.,False
542,1641780,Johni Broome,Johni,Broome,True
543,2810,Andre Brown,Andre,Brown,False
544,1626148,Anthony Brown,Anthony,Brown,False
545,76284,Bob Brown,Bob,Brown,False
546,201628,Bobby Brown,Bobby,Brown,False
547,1628971,Bruce Brown,Bruce,Brown,True
548,359,Chucky Brown,Chucky,Brown,False
549,2245,Damone Brown,Damone,Brown,False
550,76270,Darrell Brown,Darrell,Brown,False
551,244,Dee Brown,Dee,Brown,False
552,200793,Dee Brown,Dee,Brown,False
553,201974,Derrick Brown,Derrick,Brown,False
554,2484,Devin Brown,Devin,Brown,False
555,2081,Ernest Brown,Ernest,Brown,False
556,76272,Fred Brown,Fred,Brown,False
